"Estación","Título","latitud","longitud","Fecha","Periodo","SO2","NO","NO2","CO","PM10","O3","dd","vv","TMP","HR","PRB","RS","LL","BEN","TOL","MXIL","PM25"
1,"Estación Avenida Constitución",43.529806,-5.673428,"2020-12-03",8,3,10,40,NA,19,21,176,0.21,9,81,1012,53,0,0.34,1.48,2.78,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-10",12,2,2,29,NA,NA,40,306,1,15.2,100,1007,17,0,NA,NA,NA,9
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-10",11,3,1,21,NA,NA,47,328,2.5,14.7,100,1007,17,0,NA,NA,NA,9
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-10",7,1,1,11,NA,NA,65,213,3.9,15.1,100,1005,2,0,NA,NA,NA,3
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-10",6,1,1,7,NA,NA,67,317,3.3,14.4,100,1004,2,0,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-10",5,1,1,7,NA,NA,66,310,2.4,13.4,100,1004,2,0,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-10",4,1,1,5,NA,NA,72,326,5.1,13.7,100,1005,2,0.4,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-10",3,1,1,5,NA,NA,74,332,5.5,14.5,100,1005,2,0,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-10",2,1,1,10,NA,NA,61,331,4.9,15.1,100,1004,2,0.4,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-10",1,1,1,4,NA,NA,61,307,3,15.3,100,1004,2,0,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",24,1,1,5,NA,NA,64,306,3.5,14.9,100,1004,2,0.4,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",23,1,3,12,NA,NA,54,233,2.2,13.6,100,1004,2,0.8,NA,NA,NA,4
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",22,1,1,14,NA,NA,53,232,1.9,13.4,100,1005,2,0.8,NA,NA,NA,3
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",21,1,1,15,NA,NA,51,230,2.1,13.7,100,1005,2,0.2,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",20,1,1,19,NA,NA,50,229,2.3,13.1,100,1006,2,0,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",19,1,1,36,NA,NA,36,314,1.4,12.2,100,1008,2,0,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",18,1,2,45,NA,NA,29,221,0.9,11.3,100,1009,2,0,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",17,1,6,49,NA,NA,25,218,0.9,11.8,100,1010,2,0,NA,NA,NA,3
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",16,1,3,44,NA,NA,26,215,0.7,12.7,100,1011,4,0,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",15,1,1,24,NA,NA,53,305,1.5,13.4,100,1011,18,0,NA,NA,NA,21
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",14,1,1,18,NA,NA,56,312,1.8,13.4,100,1012,32,0,NA,NA,NA,2
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-09",13,1,2,17,NA,NA,55,309,2.3,13.3,100,1013,39,0,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-05",10,1,2,9,NA,NA,63,223,3.2,6.4,100,998,5,3.6,NA,NA,NA,NA
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-05",9,1,1,8,NA,NA,65,226,3.2,6.7,100,997,2,2.2,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-05",8,1,1,7,NA,NA,66,230,3,6.6,100,996,2,0.8,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-05",7,1,1,5,NA,NA,75,314,3.3,6.9,100,996,2,1.8,NA,NA,NA,4
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-05",6,2,1,5,NA,NA,64,318,3.3,7.3,100,995,2,0.4,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-05",5,1,1,3,NA,NA,71,310,3.5,7,100,995,2,0,NA,NA,NA,2
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-05",4,1,1,3,NA,NA,69,309,3.1,6.7,100,995,2,0.8,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-05",3,1,1,2,NA,NA,67,301,3.3,6.5,100,995,2,1.6,NA,NA,NA,4
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-05",2,1,1,3,NA,NA,65,309,2.7,6.4,100,994,2,1,NA,NA,NA,4
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-05",1,1,1,3,NA,NA,67,230,3.1,6,100,994,2,0.2,NA,NA,NA,17
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",24,1,1,4,NA,NA,57,233,3.3,6.4,100,994,2,0.6,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",23,1,1,6,NA,NA,62,304,2.9,6.7,100,994,2,0.4,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",22,2,1,7,NA,NA,60,304,3.3,6.2,100,993,2,0.4,NA,NA,NA,9
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",21,1,2,9,NA,NA,57,234,3.5,6,100,993,2,0.6,NA,NA,NA,13
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",20,2,1,10,NA,NA,56,306,3.5,6.4,100,992,2,0.4,NA,NA,NA,12
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",19,2,1,13,NA,NA,55,227,3,6.2,100,991,2,0,NA,NA,NA,2
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",18,1,1,13,NA,NA,51,309,3.6,6,100,991,2,0,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",17,2,2,17,NA,NA,45,301,3.5,6.2,100,990,4,0,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",16,2,4,17,NA,NA,49,237,2.8,6.1,100,991,11,0,NA,NA,NA,3
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",15,1,2,14,NA,NA,56,236,3.7,5.6,100,990,11,2,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",14,1,3,13,NA,NA,55,237,3.5,6.6,100,991,22,0.6,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",13,1,3,18,NA,NA,53,239,3.3,5.8,100,991,8,3.4,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",12,1,2,14,NA,NA,55,235,3.1,5.4,100,990,7,1.4,NA,NA,NA,8
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",11,1,2,10,NA,NA,63,235,3.8,5.5,100,991,9,0.4,NA,NA,NA,3
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",10,1,1,13,NA,NA,58,310,3.8,6.6,100,991,7,1.8,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",9,1,2,13,NA,NA,58,231,3.2,7,100,990,19,0,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",8,1,1,16,NA,NA,57,231,2.8,6,100,990,2,0.6,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",7,1,1,11,NA,NA,62,309,2.5,5.5,100,990,2,1,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",6,1,1,5,NA,NA,70,231,4.7,5.6,100,990,2,1.8,NA,NA,NA,2
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",5,1,1,4,NA,NA,64,312,3.9,6.3,100,991,2,0.8,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",4,1,1,3,NA,NA,73,223,3.4,6.5,100,991,2,0,NA,NA,NA,4
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",3,1,1,2,NA,NA,79,320,4.8,6.4,100,992,2,1,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",2,2,1,5,NA,NA,76,211,4.2,6.8,100,992,2,2.2,NA,NA,NA,4
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-04",1,1,1,3,NA,NA,75,321,2.8,7.6,100,993,2,2.4,NA,NA,NA,4
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",24,1,1,4,NA,NA,77,213,4.2,7.6,100,993,2,1.6,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",23,1,1,5,NA,NA,72,214,4.4,8.1,100,994,2,5.6,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",22,1,2,5,NA,NA,68,326,5.1,8.9,100,994,2,2.8,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",21,1,1,5,NA,NA,64,338,6.3,8.8,100,993,2,4,NA,NA,NA,3
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",20,1,1,10,NA,NA,58,356,6.8,10.2,100,993,2,5.8,NA,NA,NA,3
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",19,1,1,7,NA,NA,65,360,5,13.6,100,993,2,0.4,NA,NA,NA,2
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",18,1,1,9,NA,NA,64,354,5.4,14.4,100,994,2,0,NA,NA,NA,2
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",17,1,1,9,NA,NA,65,354,5.5,14.8,100,995,2,0,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",16,1,1,8,NA,NA,66,6,5,15,100,996,6,0,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",15,1,1,7,NA,NA,68,3,5.2,15.2,100,998,20,0,NA,NA,NA,2
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",14,1,1,9,NA,NA,66,1,4,15.5,100,999,32,0,NA,NA,NA,1
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",13,2,1,10,NA,NA,66,350,3.9,15.3,100,1001,35,0,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",12,2,2,16,NA,NA,58,202,3.2,14.4,100,1004,40,0,NA,NA,NA,8
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",11,2,1,13,NA,NA,58,338,3.1,13.3,100,1005,30,0,NA,NA,NA,3
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",10,2,2,20,NA,NA,42,206,3,11.2,100,1007,22,0,NA,NA,NA,3
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",9,2,2,23,NA,NA,42,209,2.2,10.3,100,1008,10,0,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",8,2,2,34,NA,NA,28,333,1.5,9.3,100,1008,2,0,NA,NA,NA,8
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",7,2,2,30,NA,NA,28,324,1.3,9.2,100,1009,2,0,NA,NA,NA,9
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",6,2,1,20,NA,NA,35,332,1.5,9.6,100,1010,2,0,NA,NA,NA,10
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",5,2,1,11,NA,NA,48,196,2.5,10.4,100,1011,2,0,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",4,1,1,10,NA,NA,41,190,1.8,10.3,100,1013,2,0,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",3,2,1,11,NA,NA,40,199,1.7,10.3,100,1014,2,0,NA,NA,NA,10
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",2,2,1,13,NA,NA,43,333,1.5,10.4,100,1014,2,0,NA,NA,NA,12
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-03",1,2,1,14,NA,NA,41,324,1.1,10.3,100,1016,2,0,NA,NA,NA,9
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",24,2,3,17,NA,NA,37,316,1.1,10.1,100,1016,2,0,NA,NA,NA,9
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",23,1,1,19,NA,NA,33,323,1.4,9.9,100,1017,2,0,NA,NA,NA,11
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",22,2,1,22,NA,NA,35,324,1.3,10.3,100,1017,2,0,NA,NA,NA,11
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",21,2,1,26,NA,NA,32,337,1.4,10.7,100,1018,2,0,NA,NA,NA,10
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",20,2,1,34,NA,NA,27,201,0.9,10.8,100,1018,2,0,NA,NA,NA,19
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",19,2,6,44,NA,NA,16,183,0.5,10.6,100,1018,2,0,NA,NA,NA,10
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",18,2,8,50,NA,NA,13,205,0.6,11,100,1018,2,0,NA,NA,NA,11
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",17,2,14,53,NA,NA,15,330,0.4,12.7,100,1018,4,0,NA,NA,NA,9
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",16,1,1,26,NA,NA,52,9,0.4,14.3,100,1018,15,0,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",15,2,4,28,NA,NA,44,331,0.8,14.2,100,1018,36,0,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",14,1,2,20,NA,NA,51,343,1.3,13.3,100,1018,25,0,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",13,1,2,24,NA,NA,46,207,0.5,13,100,1018,16,0,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",12,1,2,23,NA,NA,39,187,0.2,13.2,100,1019,12,0,NA,NA,NA,8
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",11,1,6,26,NA,NA,41,198,0.3,14.4,100,1019,40,0,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",10,2,35,44,NA,NA,9,201,0.2,13.2,100,1019,34,0,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",9,3,82,44,NA,NA,14,11,0.5,9.8,100,1019,15,0,NA,NA,NA,17
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",8,4,109,51,NA,NA,4,181,0.3,9.5,100,1019,2,0.2,NA,NA,NA,9
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",7,3,81,40,NA,NA,3,180,0.4,9.8,100,1019,2,0,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",6,2,29,41,NA,NA,7,359,0.4,10.7,100,1019,2,0,NA,NA,NA,4
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",5,1,1,10,NA,NA,47,157,0.7,10.9,100,1019,2,0,NA,NA,NA,3
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",4,1,1,5,NA,NA,56,30,0.8,11.2,100,1019,2,0,NA,NA,NA,2
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",3,1,1,5,NA,NA,54,160,0.7,11.3,100,1019,2,0,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",2,1,1,6,NA,NA,58,27,0.6,11.5,100,1019,2,0.2,NA,NA,NA,3
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-02",1,1,1,10,NA,NA,59,23,0.5,11.9,100,1019,2,1.2,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",24,1,1,15,NA,NA,44,200,0.4,12,100,1019,2,0.8,NA,NA,NA,8
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",23,1,1,12,NA,NA,52,325,0.3,12.1,100,1020,2,0.4,NA,NA,NA,5
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",22,1,2,29,NA,NA,35,196,0.5,12.7,100,1020,2,0.8,NA,NA,NA,16
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",21,2,1,39,NA,NA,13,197,0.4,13.2,100,1020,2,0,NA,NA,NA,34
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",20,2,6,46,NA,NA,9,200,0.5,13.3,100,1021,2,0,NA,NA,NA,38
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",19,2,12,52,NA,NA,6,324,0.5,13.3,100,1021,2,0,NA,NA,NA,42
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",18,3,46,57,NA,NA,9,194,0.4,13.5,100,1021,2,0,NA,NA,NA,40
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",17,2,6,39,NA,NA,20,336,0.3,14.1,100,1021,3,0,NA,NA,NA,19
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",16,2,4,42,NA,NA,21,352,0.2,14.6,100,1021,9,0,NA,NA,NA,14
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",15,3,6,38,NA,NA,22,171,0.3,15.1,100,1021,21,0,NA,NA,NA,12
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",14,4,6,33,NA,NA,25,186,0.3,15.3,100,1021,30,0,NA,NA,NA,14
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",13,2,7,22,NA,NA,23,335,0.9,14.3,100,1022,42,0,NA,NA,NA,15
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",12,1,3,16,NA,NA,25,322,1.4,13.5,100,1023,49,0,NA,NA,NA,18
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",11,1,9,20,NA,NA,18,320,1.3,11.6,100,1024,39,0,NA,NA,NA,17
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",10,2,21,27,NA,NA,9,221,0.8,10.5,100,1023,28,0,NA,NA,NA,16
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",9,2,48,33,NA,NA,5,217,0.5,9.1,100,1023,15,0,NA,NA,NA,14
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",8,2,67,39,NA,NA,21,193,0.3,8.2,100,1022,3,0.2,NA,NA,NA,13
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",7,2,43,37,NA,NA,4,201,0.4,8.1,100,1022,2,0,NA,NA,NA,14
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",6,2,30,31,NA,NA,5,193,0.3,8.4,100,1022,2,0,NA,NA,NA,11
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",5,1,2,19,NA,NA,9,189,0.2,8.9,100,1022,2,0,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",4,1,1,9,NA,NA,20,189,0.3,9.4,100,1022,2,0,NA,NA,NA,9
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",3,1,1,11,NA,NA,20,179,0.1,9.9,100,1022,2,0,NA,NA,NA,13
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",2,1,1,9,NA,NA,22,11,0.7,10.6,100,1023,2,0,NA,NA,NA,13
10,"Estación de Montevil",43.517315,-5.672499,"2020-12-01",1,1,1,10,NA,NA,26,169,0.6,11.5,100,1023,2,0,NA,NA,NA,NA
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",24,1,1,11,NA,NA,32,145,0.7,12.6,100,1023,2,0,NA,NA,NA,23
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",23,1,1,11,NA,NA,33,140,0.8,12.4,100,1023,2,0,NA,NA,NA,13
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",22,1,3,28,NA,NA,18,150,0.9,12.1,100,1023,2,0,NA,NA,NA,13
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",21,1,14,41,NA,NA,12,350,0.2,12.8,100,1022,2,0,NA,NA,NA,29
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",20,1,1,20,NA,NA,31,26,0.7,13.8,100,1022,2,0,NA,NA,NA,16
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",19,1,1,16,NA,NA,40,40,1.8,14,100,1021,2,0,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",18,1,1,18,NA,NA,38,140,1.6,14.2,100,1021,2,0,NA,NA,NA,15
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",17,1,1,14,NA,NA,43,42,2.3,14.6,100,1021,4,0,NA,NA,NA,11
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",16,1,1,12,NA,NA,43,39,2.4,16.3,100,1020,28,0,NA,NA,NA,12
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",15,1,1,15,NA,NA,43,140,1.9,16.5,100,1020,37,0,NA,NA,NA,11
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",14,1,3,20,NA,NA,30,41,1.3,16.3,100,1020,35,0,NA,NA,NA,17
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",13,2,7,34,NA,NA,22,35,0.8,15.7,100,1020,22,0,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",12,2,15,34,NA,NA,18,5,0.3,16.3,100,1020,36,0,NA,NA,NA,17
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",11,2,8,24,NA,NA,19,210,0.6,14.5,100,1020,53,0,NA,NA,NA,11
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",10,2,14,28,NA,NA,10,221,0.7,11.2,100,1020,22,0,NA,NA,NA,20
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",9,2,27,32,NA,NA,8,228,0.6,9.9,100,1019,8,0,NA,NA,NA,17
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",8,2,23,37,NA,NA,5,335,0.6,10.3,100,1019,2,0,NA,NA,NA,12
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",7,2,12,32,NA,NA,6,319,0.5,10.3,100,1018,2,0,NA,NA,NA,12
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",6,2,5,29,NA,NA,7,216,0.9,9.7,100,1018,2,0,NA,NA,NA,20
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",5,2,1,26,NA,NA,7,212,0.3,9.7,100,1018,2,0,NA,NA,NA,31
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",4,1,1,29,NA,NA,5,323,0.3,9.6,100,1017,2,0,NA,NA,NA,19
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",3,1,1,16,NA,NA,11,189,0.1,9.5,100,1017,2,0,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",2,1,1,17,NA,NA,11,202,0.3,9.4,100,1016,2,0,NA,NA,NA,18
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-30",1,1,4,20,NA,NA,8,182,0.2,9.7,100,1016,2,0,NA,NA,NA,18
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",24,1,2,20,NA,NA,16,198,0.3,10.3,100,1016,2,0,NA,NA,NA,8
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",23,1,5,27,NA,NA,6,187,0.2,10.3,100,1015,2,0,NA,NA,NA,19
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",22,1,8,31,NA,NA,5,181,0.3,10.5,100,1015,2,0,NA,NA,NA,18
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",21,1,2,30,NA,NA,8,173,0.5,10.9,100,1015,2,0,NA,NA,NA,20
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",20,2,7,35,NA,NA,5,12,0.4,11.3,100,1014,2,0,NA,NA,NA,20
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",19,3,31,46,NA,NA,3,181,0.2,12.3,100,1014,2,0,NA,NA,NA,30
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",18,3,25,52,NA,NA,5,190,0.5,13.9,100,1013,2,0,NA,NA,NA,21
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",17,3,1,39,NA,NA,20,210,0.3,15.6,100,1012,4,0,NA,NA,NA,11
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",16,4,1,23,NA,NA,38,358,0.4,18.1,100,1012,19,0,NA,NA,NA,12
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",15,4,2,22,NA,NA,44,167,0.5,20.1,100,1011,40,0,NA,NA,NA,10
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",14,8,4,30,NA,NA,39,158,0.3,19.6,100,1011,45,0,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",13,5,4,27,NA,NA,34,168,0.2,19,100,1011,49,0,NA,NA,NA,8
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",12,2,7,27,NA,NA,29,158,0.4,17.6,100,1011,50,0,NA,NA,NA,9
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",11,2,10,21,NA,NA,20,11,0.2,15.2,100,1011,44,0,NA,NA,NA,8
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",10,1,3,19,NA,NA,24,190,0.3,13.1,100,1009,27,0,NA,NA,NA,7
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",9,1,3,20,NA,NA,24,206,0.4,10.3,100,1009,14,0,NA,NA,NA,6
10,"Estación de Montevil",43.517315,-5.672499,"2020-11-29",8,1,2,18,NA,NA,24,325,0.3,9.3,100,1008,3,0,NA,NA,NA,7
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",12,NA,78,26,0.38,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",11,NA,57,26,0.2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",10,NA,59,25,0.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",9,NA,52,26,0.2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",8,NA,52,27,0.23,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",7,NA,47,24,0.28,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",6,NA,34,18,0.25,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",5,NA,27,16,0.28,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",4,NA,43,15,0.5,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"Estación Santa Bárbara",43.520957,-5.690707,"2015-11-05",3,NA,42,15,0.4,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
